,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,HO_CNT,PY_SUM,PR_SUM,PY_10U,PY_10,PY_20,PY_30,PY_40,PY_50O,PR_05U,PR_05,PR_1,PR_2,PR_3,PR_4,PR_5,PR_6,PR_7_O,latitude,longitude
54005,울산광역시,31,남구,31140,302,6236.0,28938000000.0,0,140,162,0,0,0,0,164,138,0,0,0,0,0,0,35.520909138828635,129.32087008594837
54006,울산광역시,31,북구,31200,144,3682.0,16592000000.0,0,0,144,0,0,0,0,0,144,0,0,0,0,0,0,35.548467495894535,129.35551549847557
54007,울산광역시,31,북구,31200,88,2260.0,13320000000.0,0,0,88,0,0,0,0,0,88,0,0,0,0,0,0,35.6377882981857,129.34819196541767
54008,울산광역시,31,북구,31200,86,1559.0,6948000000.0,0,86,0,0,0,0,0,86,0,0,0,0,0,0,0,35.582589346399644,129.36712610185796
54009,울산광역시,31,중구,31110,217,4998.0,22267000000.0,0,76,141,0,0,0,0,76,141,0,0,0,0,0,0,35.55658111307029,129.27291994036437
54010,울산광역시,31,중구,31110,72,727.0,1817000000.0,12,60,0,0,0,0,72,0,0,0,0,0,0,0,0,35.55795688499418,129.31265411616363
54011,울산광역시,31,중구,31110,158,5201.0,16173000000.0,0,41,56,0,31,30,0,77,81,0,0,0,0,0,0,35.551756036875325,129.30262548289105
54402,울산광역시,31,남구,31140,350,10782.0,77504000000.0,0,50,100,200,0,0,0,6,84,260,0,0,0,0,0,35.51916700853276,129.31532854477368
54403,울산광역시,31,울주군,31710,176,3616.0,5350000000.0,0,62,114,0,0,0,176,0,0,0,0,0,0,0,0,35.52941675578985,129.10266704336067
54404,울산광역시,31,울주군,31710,40,561.0,908000000.0,0,40,0,0,0,0,40,0,0,0,0,0,0,0,0,35.434520553492455,129.30733865168799
54405,울산광역시,31,중구,31110,225,3274.0,8965000000.0,0,225,0,0,0,0,225,0,0,0,0,0,0,0,0,35.565702387927644,129.34587739615515
54566,울산광역시,31,남구,31140,206,4507.0,17234000000.0,0,89,117,0,0,0,0,142,64,0,0,0,0,0,0,35.54416030578321,129.25397323156756
54567,울산광역시,31,동구,31170,405,6331.0,23741000000.0,0,405,0,0,0,0,0,405,0,0,0,0,0,0,0,35.53948844612103,129.43035809725194
54623,울산광역시,31,중구,31110,90,2765.0,24048000000.0,0,0,0,90,0,0,0,0,0,90,0,0,0,0,0,35.561171514973495,129.3480077797924
54629,울산광역시,31,울주군,31710,200,5560.0,35320000000.0,0,0,164,36,0,0,0,0,164,36,0,0,0,0,0,35.57222558742004,129.2422749578141
54645,울산광역시,31,남구,31140,82,3022.0,22132000000.0,0,0,40,0,42,0,0,0,8,38,36,0,0,0,0,35.517316230607115,129.31970852585866
54729,울산광역시,31,울주군,31710,258,4678.0,13846000000.0,0,258,0,0,0,0,14,244,0,0,0,0,0,0,0,35.55706243748567,129.2265967312549
54763,울산광역시,31,남구,31140,43,940.0,2138000000.0,0,15,28,0,0,0,20,23,0,0,0,0,0,0,0,35.544474199583476,129.3091250408792
54764,울산광역시,31,동구,31170,30,754.0,1764000000.0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,35.48730959725008,129.42171590343878
54867,울산광역시,31,남구,31140,134,5988.0,47715000000.0,0,0,0,33,66,35,0,0,0,34,63,35,0,2,0,35.53693661285953,129.33877864946945
54868,울산광역시,31,중구,31110,104,3310.0,21951000000.0,0,40,0,42,21,1,40,0,0,11,52,0,1,0,0,35.55798093632896,129.31044827107468
54933,울산광역시,31,동구,31170,180,2984.0,11496000000.0,0,180,0,0,0,0,0,180,0,0,0,0,0,0,0,35.53860034131938,129.42923945940402
54964,울산광역시,31,북구,31200,252,4825.0,12458000000.0,0,216,36,0,0,0,216,36,0,0,0,0,0,0,0,35.63862746852961,129.35372719907144
54983,울산광역시,31,남구,31140,38,790.0,2044000000.0,0,0,38,0,0,0,0,38,0,0,0,0,0,0,0,35.53799649767448,129.32445935226144
55092,울산광역시,31,남구,31140,89,1390.0,6693000000.0,0,89,0,0,0,0,0,89,0,0,0,0,0,0,0,35.53255256588787,129.32767796780124
55093,울산광역시,31,동구,31170,187,3710.0,11418000000.0,0,139,48,0,0,0,31,156,0,0,0,0,0,0,0,35.543171736274765,129.42380625001869
55094,울산광역시,31,동구,31170,44,1126.0,4764000000.0,0,0,44,0,0,0,0,0,44,0,0,0,0,0,0,35.488158687926514,129.42613947752582
55153,울산광역시,31,남구,31140,67,2799.0,30848000000.0,0,0,0,42,25,0,0,0,0,0,4,43,20,0,0,35.52741024198502,129.30333366509646
55154,울산광역시,31,남구,31140,111,2633.0,16636000000.0,0,20,91,0,0,0,0,2,109,0,0,0,0,0,0,35.52187076509881,129.31537276135992
55155,울산광역시,31,울주군,31710,44,976.0,4021000000.0,0,22,22,0,0,0,0,30,14,0,0,0,0,0,0,35.409380197304394,129.2981228416671
55452,울산광역시,31,북구,31200,364,8130.0,17071000000.0,0,147,217,0,0,0,173,191,0,0,0,0,0,0,0,35.64509685490243,129.339480529915
55453,울산광역시,31,북구,31200,218,4631.0,18560000000.0,0,128,90,0,0,0,0,140,78,0,0,0,0,0,0,35.62891164059914,129.33589758860248
55454,울산광역시,31,북구,31200,80,2056.0,9918000000.0,0,0,80,0,0,0,0,0,80,0,0,0,0,0,0,35.58620677841791,129.36608423349773
55455,울산광역시,31,울주군,31710,153,6451.0,44477000000.0,0,0,0,103,50,0,0,0,0,113,40,0,0,0,0,35.54509601729598,129.2506789818928
55456,울산광역시,31,울주군,31710,194,4420.0,10780000000.0,0,70,124,0,0,0,70,124,0,0,0,0,0,0,0,35.54593826134133,129.1668665064624
55947,울산광역시,31,남구,31140,676,6678.0,30674000000.0,549,127,0,0,0,0,549,127,0,0,0,0,0,0,0,35.52986098700353,129.32653079022603
55948,울산광역시,31,남구,31140,239,4301.0,24408000000.0,0,239,0,0,0,0,0,55,184,0,0,0,0,0,0,35.54226548714577,129.26276695261348
55949,울산광역시,31,남구,31140,92,1669.0,8264000000.0,0,92,0,0,0,0,0,92,0,0,0,0,0,0,0,35.542220844376665,129.34989565060616
55950,울산광역시,31,남구,31140,506,11266.0,57072000000.0,0,230,276,0,0,0,0,230,276,0,0,0,0,0,0,35.54220846765171,129.35099833993266
55951,울산광역시,31,남구,31140,64,1567.0,6447000000.0,0,0,64,0,0,0,0,28,36,0,0,0,0,0,0,35.52816746763426,129.31657846898537
55952,울산광역시,31,남구,31140,108,4336.0,28712000000.0,0,0,0,56,52,0,0,0,0,108,0,0,0,0,0,35.53642279002542,129.30347977988987
55953,울산광역시,31,남구,31140,142,4311.0,33010000000.0,0,0,88,54,0,0,0,0,10,132,0,0,0,0,0,35.5226995329347,129.32200212430027
55954,울산광역시,31,남구,31140,19,343.0,2351000000.0,0,19,0,0,0,0,0,0,19,0,0,0,0,0,0,35.531193277696595,129.28685367331633
55955,울산광역시,31,동구,31170,165,2713.0,10413000000.0,0,165,0,0,0,0,0,165,0,0,0,0,0,0,0,35.53858724026591,129.43034206193144
55956,울산광역시,31,북구,31200,44,1130.0,6660000000.0,0,0,44,0,0,0,0,0,44,0,0,0,0,0,0,35.63781304744247,129.3459839606941
55957,울산광역시,31,중구,31110,450,6748.0,20190000000.0,0,450,0,0,0,0,450,0,0,0,0,0,0,0,0,35.56204692731315,129.2674906726593
55958,울산광역시,31,중구,31110,100,1606.0,3540000000.0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,35.57470237215568,129.34713161827827
55959,울산광역시,31,중구,31110,126,2571.0,9372000000.0,0,66,60,0,0,0,0,102,24,0,0,0,0,0,0,35.554447844168635,129.303772204145
56347,울산광역시,31,남구,31140,258,6845.0,51048000000.0,0,132,0,126,0,0,0,0,132,126,0,0,0,0,0,35.519142890653605,129.31753332311555
56348,울산광역시,31,울주군,31710,90,1240.0,3270000000.0,0,90,0,0,0,0,90,0,0,0,0,0,0,0,0,35.55817771269326,129.11188708844819
56349,울산광역시,31,울주군,31710,154,2893.0,5222000000.0,0,120,34,0,0,0,154,0,0,0,0,0,0,0,0,35.56995583274017,129.10543038039296
56350,울산광역시,31,울주군,31710,74,2121.0,5876000000.0,0,0,59,0,15,0,0,61,13,0,0,0,0,0,0,35.56615605711737,129.1263399356478
56351,울산광역시,31,울주군,31710,30,550.0,738000000.0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,35.428151806938416,129.3127422018896
56352,울산광역시,31,중구,31110,116,2805.0,9264000000.0,0,0,116,0,0,0,0,116,0,0,0,0,0,0,0,35.555788802881224,129.34571127912292
56353,울산광역시,31,중구,31110,104,2349.0,9416000000.0,0,0,104,0,0,0,0,104,0,0,0,0,0,0,0,35.57337409082607,129.30407952917366
56453,울산광역시,31,남구,31140,135,1398.0,5355000000.0,0,135,0,0,0,0,135,0,0,0,0,0,0,0,0,35.547719319111266,129.2584407223586
56454,울산광역시,31,남구,31140,179,4921.0,35850000000.0,0,42,73,64,0,0,2,29,35,113,0,0,0,0,0,35.52725414939765,129.3176662122775
56455,울산광역시,31,북구,31200,194,3955.0,16622000000.0,0,134,60,0,0,0,0,134,60,0,0,0,0,0,0,35.64133112914483,129.35377290405222
56634,울산광역시,31,북구,31200,80,3313.0,19444000000.0,0,0,0,0,78,2,0,0,0,78,0,2,0,0,0,35.631676552258355,129.33042305674408
56701,울산광역시,31,중구,31110,35,896.0,4516000000.0,0,0,35,0,0,0,0,0,35,0,0,0,0,0,0,35.57335014706716,129.30628580180084
56885,울산광역시,31,남구,31140,65,1239.0,4850000000.0,0,45,20,0,0,0,0,65,0,0,0,0,0,0,0,35.52733841080498,129.30994870056375
56893,울산광역시,31,남구,31140,80,2466.0,14798000000.0,0,0,0,80,0,0,0,0,80,0,0,0,0,0,0,35.533465972757455,129.32659027134622
57063,울산광역시,31,남구,31140,120,2796.0,14562000000.0,0,0,120,0,0,0,0,0,120,0,0,0,0,0,0,35.530810772249964,129.3221354806073
57064,울산광역시,31,남구,31140,65,1845.0,17810000000.0,0,0,29,36,0,0,0,0,0,47,18,0,0,0,0,35.53288925517923,129.2968058237417
57065,울산광역시,31,남구,31140,108,2774.0,17130000000.0,0,0,108,0,0,0,0,0,108,0,0,0,0,0,0,35.52089703377005,129.32197249680033
57066,울산광역시,31,남구,31140,46,1234.0,5068000000.0,0,0,46,0,0,0,0,14,32,0,0,0,0,0,0,35.53178452840515,129.31553493923363
57067,울산광역시,31,북구,31200,78,3064.0,13284000000.0,0,0,0,78,0,0,0,0,78,0,0,0,0,0,0,35.58629426255539,129.35836122196497
57114,울산광역시,31,북구,31200,68,1739.0,7868000000.0,0,0,68,0,0,0,0,0,68,0,0,0,0,0,0,35.549405959766446,129.35222234443427
57115,울산광역시,31,울주군,31710,23,591.0,3753000000.0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,0,35.55306910428164,129.2640398228631
57116,울산광역시,31,울주군,31710,180,3938.0,11778000000.0,0,90,90,0,0,0,12,168,0,0,0,0,0,0,0,35.491167383925735,129.23551189683786
57168,울산광역시,31,중구,31110,125,2746.0,7583000000.0,0,1,124,0,0,0,0,125,0,0,0,0,0,0,0,35.57830730072718,129.34719212081924
57178,울산광역시,31,중구,31110,119,3537.0,28284000000.0,0,0,40,79,0,0,0,0,4,115,0,0,0,0,0,35.56476408354202,129.34917129050618
57373,울산광역시,31,북구,31200,34,781.0,4074000000.0,0,0,34,0,0,0,0,0,34,0,0,0,0,0,0,35.62983738846551,129.33370482083933
57374,울산광역시,31,북구,31200,84,2157.0,11622000000.0,0,0,84,0,0,0,0,0,84,0,0,0,0,0,0,35.628059407265674,129.33146706386356
57375,울산광역시,31,북구,31200,166,1943.0,5578000000.0,0,166,0,0,0,0,166,0,0,0,0,0,0,0,0,35.627787931618435,129.35575216282308
57376,울산광역시,31,울주군,31710,91,1639.0,2106000000.0,0,91,0,0,0,0,91,0,0,0,0,0,0,0,0,35.616242665525874,129.0707423179424
57861,울산광역시,31,남구,31140,75,674.0,1727000000.0,74,1,0,0,0,0,75,0,0,0,0,0,0,0,0,35.535377467967876,129.31669654392178
57862,울산광역시,31,남구,31140,221,3464.0,16996000000.0,0,221,0,0,0,0,0,221,0,0,0,0,0,0,0,35.5494871969268,129.26177744408565
57863,울산광역시,31,남구,31140,240,4353.0,20932000000.0,0,240,0,0,0,0,0,240,0,0,0,0,0,0,0,35.55127815669035,129.26290860785747
57864,울산광역시,31,남구,31140,58,3688.0,36460000000.0,0,0,0,0,0,58,0,0,0,0,0,0,12,44,2,35.53100331462018,129.30449466005572
57865,울산광역시,31,남구,31140,118,1628.0,5089000000.0,0,118,0,0,0,0,117,1,0,0,0,0,0,0,0,35.52713291968686,129.3286911732377
57866,울산광역시,31,동구,31170,72,1847.0,11058000000.0,0,0,72,0,0,0,0,0,72,0,0,0,0,0,0,35.48293309641767,129.4106178952443
57867,울산광역시,31,동구,31170,193,4857.0,15929000000.0,0,0,178,15,0,0,0,178,15,0,0,0,0,0,0,35.54046811219614,129.42375835954698
57868,울산광역시,31,동구,31170,195,3300.0,11815000000.0,0,195,0,0,0,0,10,185,0,0,0,0,0,0,0,35.525996523417945,129.427912781414
57869,울산광역시,31,동구,31170,72,1387.0,4558000000.0,0,60,12,0,0,0,0,72,0,0,0,0,0,0,0,35.48915102126109,129.4184419282943
57870,울산광역시,31,북구,31200,210,4456.0,21240000000.0,0,120,90,0,0,0,0,120,90,0,0,0,0,0,0,35.629033829359194,129.3248587032226
57871,울산광역시,31,북구,31200,114,2921.0,21246000000.0,0,0,114,0,0,0,0,0,114,0,0,0,0,0,0,35.64323274735371,129.3449707746271
57872,울산광역시,31,북구,31200,354,8111.0,47677000000.0,0,60,294,0,0,0,0,0,354,0,0,0,0,0,0,35.549067616861926,129.38199734541908
57873,울산광역시,31,울주군,31710,120,2175.0,7068000000.0,0,120,0,0,0,0,0,120,0,0,0,0,0,0,0,35.43628718783198,129.3106716447402
57874,울산광역시,31,울주군,31710,16,328.0,448000000.0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,35.427238536698276,129.3138286792666
57875,울산광역시,31,울주군,31710,60,892.0,1482000000.0,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,35.40227629773928,129.28809972058542
57876,울산광역시,31,중구,31110,40,609.0,2204000000.0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,35.55851716682279,129.3435507456484
57877,울산광역시,31,중구,31110,299,7529.0,37156000000.0,0,0,299,0,0,0,0,0,299,0,0,0,0,0,0,35.57684687554735,129.31627311033475
58265,울산광역시,31,남구,31140,149,1188.0,5525000000.0,149,0,0,0,0,0,149,0,0,0,0,0,0,0,0,35.530762233651956,129.3265456595159
58266,울산광역시,31,남구,31140,80,1511.0,4872000000.0,0,40,40,0,0,0,0,80,0,0,0,0,0,0,0,35.536470491765876,129.2990692502991
58267,울산광역시,31,남구,31140,144,3119.0,13020000000.0,0,72,72,0,0,0,0,74,70,0,0,0,0,0,0,35.533908847774754,129.28579435000546
58268,울산광역시,31,동구,31170,220,5531.0,19444000000.0,0,0,220,0,0,0,0,220,0,0,0,0,0,0,0,35.54311946449283,129.42821691661675
58269,울산광역시,31,울주군,31710,116,2425.0,16129000000.0,0,0,116,0,0,0,0,0,116,0,0,0,0,0,0,35.575842059725474,129.2412275592598
58270,울산광역시,31,울주군,31710,217,4579.0,10545000000.0,0,75,142,0,0,0,147,70,0,0,0,0,0,0,0,35.406853124275216,129.28156635789153
58271,울산광역시,31,중구,31110,78,2004.0,8028000000.0,0,0,78,0,0,0,0,12,66,0,0,0,0,0,0,35.57246087594517,129.30516801244056
58439,울산광역시,31,남구,31140,371,7759.0,25863000000.0,0,201,170,0,0,0,6,305,60,0,0,0,0,0,0,35.545050075588165,129.25509006726506
58457,울산광역시,31,울주군,31710,327,5704.0,18309000000.0,0,255,72,0,0,0,255,36,36,0,0,0,0,0,0,35.55978874913409,129.22443206127133
58458,울산광역시,31,울주군,31710,306,4621.0,14623000000.0,0,306,0,0,0,0,187,119,0,0,0,0,0,0,0,35.56069002725965,129.22444580393375
58480,울산광역시,31,울주군,31710,84,1768.0,9526000000.0,24,0,60,0,0,0,24,0,60,0,0,0,0,0,0,35.56624864975079,129.1164119139827
58607,울산광역시,31,울주군,31710,253,6503.0,40959000000.0,0,0,253,0,0,0,0,0,253,0,0,0,0,0,0,35.56768500688414,129.2455144784382
58608,울산광역시,31,울주군,31710,129,4475.0,26584000000.0,0,0,25,104,0,0,0,0,38,91,0,0,0,0,0,35.56534733754689,129.11639937826527
58776,울산광역시,31,동구,31170,205,4636.0,16933000000.0,0,30,175,0,0,0,0,205,0,0,0,0,0,0,0,35.54314562054013,129.42601158473732
58777,울산광역시,31,중구,31110,36,656.0,2937000000.0,0,36,0,0,0,0,0,36,0,0,0,0,0,0,0,35.54861586949922,129.34228217866337
58795,울산광역시,31,남구,31140,288,6483.0,32747000000.0,0,0,288,0,0,0,0,83,205,0,0,0,0,0,0,35.52749358665868,129.2956160942191
58850,울산광역시,31,중구,31110,30,711.0,2094000000.0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,35.55870081032445,129.3270069350604
58861,울산광역시,31,북구,31200,199,4831.0,14436000000.0,0,0,199,0,0,0,0,199,0,0,0,0,0,0,0,35.631454952529694,129.35029361099316
58960,울산광역시,31,울주군,31710,30,603.0,1064000000.0,0,10,20,0,0,0,30,0,0,0,0,0,0,0,0,35.56996597078906,129.10432720914991
58961,울산광역시,31,남구,31140,30,706.0,2070000000.0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,35.534667980122165,129.29904012076213
59001,울산광역시,31,중구,31110,24,498.0,3288000000.0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,35.552799874314026,129.28940580540353
59002,울산광역시,31,북구,31200,225,5065.0,10328000000.0,0,90,135,0,0,0,115,110,0,0,0,0,0,0,0,35.63519567179306,129.33821074639496
59003,울산광역시,31,북구,31200,65,1670.0,11819000000.0,0,0,65,0,0,0,0,0,65,0,0,0,0,0,0,35.540893159378896,129.38737115117988
59078,울산광역시,31,울주군,31710,44,1909.0,13104000000.0,0,0,0,0,44,0,0,0,0,18,26,0,0,0,0,35.5450845469909,129.2517817541714
59260,울산광역시,31,북구,31200,162,3436.0,13906000000.0,0,96,66,0,0,0,0,108,54,0,0,0,0,0,0,35.62712144691594,129.3347636723058
59261,울산광역시,31,북구,31200,118,3383.0,15210000000.0,0,0,40,78,0,0,0,0,118,0,0,0,0,0,0,35.58809671527442,129.35839173649111
59262,울산광역시,31,울주군,31710,150,3223.0,19755000000.0,0,0,150,0,0,0,0,0,150,0,0,0,0,0,0,35.57040023612496,129.24445330701857
59263,울산광역시,31,울주군,31710,108,2449.0,16332000000.0,0,0,108,0,0,0,0,0,108,0,0,0,0,0,0,35.57041164641521,129.24335018484342
59264,울산광역시,31,울주군,31710,178,3643.0,5108000000.0,0,118,60,0,0,0,178,0,0,0,0,0,0,0,0,35.50524130830427,129.08469676334582
59265,울산광역시,31,울주군,31710,327,4930.0,16821000000.0,0,327,0,0,0,0,41,286,0,0,0,0,0,0,0,35.569802550949134,129.12197788259004
59266,울산광역시,31,울주군,31710,318,8799.0,50089000000.0,0,0,254,64,0,0,0,0,286,32,0,0,0,0,0,35.569781941812145,129.12418420674695
59723,울산광역시,31,남구,31140,444,12789.0,64038000000.0,0,0,340,104,0,0,0,0,404,40,0,0,0,0,0,35.54421998644172,129.33228241139892
59724,울산광역시,31,남구,31140,108,2420.0,9680000000.0,0,48,50,10,0,0,0,74,34,0,0,0,0,0,0,35.53558113586201,129.2979520635185
59725,울산광역시,31,남구,31140,31,784.0,3061000000.0,0,0,31,0,0,0,0,17,14,0,0,0,0,0,0,35.52641313408296,129.31213900069736
59726,울산광역시,31,남구,31140,160,3965.0,23796000000.0,0,80,0,80,0,0,0,0,160,0,0,0,0,0,0,35.520884918640064,129.32307490699475
59727,울산광역시,31,남구,31140,300,8604.0,49300000000.0,0,0,200,100,0,0,0,0,300,0,0,0,0,0,0,35.5271936604636,129.32317870098697
59728,울산광역시,31,남구,31140,173,3718.0,11721000000.0,0,94,79,0,0,0,12,161,0,0,0,0,0,0,0,35.51649934841435,129.31197727249594
59729,울산광역시,31,동구,31170,147,2395.0,8373000000.0,0,147,0,0,0,0,18,129,0,0,0,0,0,0,0,35.52597034350691,129.43011764216988
59730,울산광역시,31,동구,31170,139,2844.0,13050000000.0,0,60,79,0,0,0,0,94,45,0,0,0,0,0,0,35.51071512641232,129.4243342093173
59731,울산광역시,31,동구,31170,120,3713.0,22551000000.0,0,25,0,95,0,0,0,5,23,92,0,0,0,0,0,35.5143199750915,129.4243980204627
59732,울산광역시,31,북구,31200,102,1995.0,10464000000.0,0,54,48,0,0,0,0,54,48,0,0,0,0,0,0,35.5799357547995,129.36266725006382
59733,울산광역시,31,중구,31110,26,693.0,3698000000.0,0,0,22,4,0,0,0,0,26,0,0,0,0,0,0,35.5759335530013,129.31736149735207
59734,울산광역시,31,중구,31110,184,3625.0,13248000000.0,0,120,64,0,0,0,0,184,0,0,0,0,0,0,0,35.57685894488583,129.31516993082545
59735,울산광역시,31,중구,31110,44,1128.0,8540000000.0,0,0,44,0,0,0,0,0,28,16,0,0,0,0,0,35.56672654147763,129.33486221383947
59736,울산광역시,31,중구,31110,201,4317.0,17046000000.0,0,109,92,0,0,0,0,121,80,0,0,0,0,0,0,35.555325167469256,129.30599261104842
59737,울산광역시,31,중구,31110,32,521.0,1744000000.0,0,32,0,0,0,0,0,32,0,0,0,0,0,0,0,35.55445979261642,129.30266932607168
59738,울산광역시,31,중구,31110,48,894.0,5900000000.0,0,40,8,0,0,0,0,0,48,0,0,0,0,0,0,35.551898617547785,129.28939133969874
60148,울산광역시,31,남구,31140,90,2310.0,7458000000.0,0,0,90,0,0,0,0,90,0,0,0,0,0,0,0,35.516511360843324,129.31087491733024
60149,울산광역시,31,남구,31140,70,844.0,1802000000.0,0,70,0,0,0,0,70,0,0,0,0,0,0,0,0,35.51173853157086,129.33505179982407
60150,울산광역시,31,남구,31140,143,3671.0,15069000000.0,0,0,143,0,0,0,0,20,123,0,0,0,0,0,0,35.536577231148655,129.28914552094653
60151,울산광역시,31,동구,31170,40,1027.0,4380000000.0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,35.475710406321234,129.4115934145791
60152,울산광역시,31,북구,31200,90,2301.0,6552000000.0,0,0,90,0,0,0,0,90,0,0,0,0,0,0,0,35.6367752068933,129.3581126707579
60153,울산광역시,31,중구,31110,94,3831.0,27734000000.0,0,0,0,0,94,0,0,0,0,46,48,0,0,0,0,35.56389991918075,129.34584718702445
60154,울산광역시,31,중구,31110,100,1664.0,4214000000.0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,35.557701910426715,129.3358153308501
60254,울산광역시,31,남구,31140,200,2264.0,11286000000.0,104,96,0,0,0,0,84,116,0,0,0,0,0,0,0,35.54576595948198,129.27274858398516
60255,울산광역시,31,남구,31140,204,3918.0,16992000000.0,0,108,96,0,0,0,0,132,72,0,0,0,0,0,0,35.535604905326764,129.29574681820327
60256,울산광역시,31,울주군,31710,640,9664.0,19520000000.0,0,640,0,0,0,0,640,0,0,0,0,0,0,0,0,35.48960012669625,129.21234174351181
60257,울산광역시,31,중구,31110,208,3142.0,10158000000.0,0,208,0,0,0,0,122,86,0,0,0,0,0,0,0,35.58012211771602,129.34611916578228
60327,울산광역시,31,동구,31170,338,5864.0,21117000000.0,0,260,78,0,0,0,52,286,0,0,0,0,0,0,0,35.49455832660678,129.41853717841366
60328,울산광역시,31,북구,31200,136,2723.0,12054000000.0,0,102,34,0,0,0,0,102,34,0,0,0,0,0,0,35.62982513379541,129.33480871943357
60344,울산광역시,31,남구,31140,50,751.0,1440000000.0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,35.502279516916886,129.37457948543997
60414,울산광역시,31,중구,31110,52,1336.0,11264000000.0,0,0,52,0,0,0,0,0,2,50,0,0,0,0,0,35.56567768381038,129.34808342101476
60515,울산광역시,31,울주군,31710,139,3270.0,7767000000.0,0,0,139,0,0,0,6,133,0,0,0,0,0,0,0,35.54375665926587,129.11168745354655
60626,울산광역시,31,남구,31140,223,4981.0,40211000000.0,0,99,124,0,0,0,0,0,122,101,0,0,0,0,0,35.52724207175835,129.3187687113328
60627,울산광역시,31,북구,31200,92,2363.0,13904000000.0,0,0,92,0,0,0,0,0,92,0,0,0,0,0,0,35.6395907431145,129.3482223094942
